Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2009-08-28 00:00:00.000,20090828,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",6,"Friday",2010,"FY 2010",1,"Q1",20101,"Q1-2010",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2009-08-31 00:00:00.000,20090831,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",2,"Monday",2010,"FY 2010",1,"Q1",20101,"Q1-2010",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-02 00:00:00.000,20100802,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-03 00:00:00.000,20100803,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",3,"Tuesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-04 00:00:00.000,20100804,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-05 00:00:00.000,20100805,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-06 00:00:00.000,20100806,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",6,"Friday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-09 00:00:00.000,20100809,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-10 00:00:00.000,20100810,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",3,"Tuesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-11 00:00:00.000,20100811,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-12 00:00:00.000,20100812,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-13 00:00:00.000,20100813,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",6,"Friday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-16 00:00:00.000,20100816,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-17 00:00:00.000,20100817,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",3,"Tuesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-18 00:00:00.000,20100818,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-19 00:00:00.000,20100819,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-20 00:00:00.000,20100820,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",6,"Friday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-23 00:00:00.000,20100823,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-24 00:00:00.000,20100824,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",3,"Tuesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-25 00:00:00.000,20100825,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-26 00:00:00.000,20100826,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",5,"Thursday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-27 00:00:00.000,20100827,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",6,"Friday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-30 00:00:00.000,20100830,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2010-08-31 00:00:00.000,20100831,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",3,"Tuesday",2011,"FY 2011",1,"Q1",20111,"Q1-2011",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-01 00:00:00.000,20110801,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-02 00:00:00.000,20110802,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",3,"Tuesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-03 00:00:00.000,20110803,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",4,"Wednesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-04 00:00:00.000,20110804,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-05 00:00:00.000,20110805,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",6,"Friday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-08 00:00:00.000,20110808,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-09 00:00:00.000,20110809,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",3,"Tuesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-10 00:00:00.000,20110810,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",4,"Wednesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-11 00:00:00.000,20110811,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-12 00:00:00.000,20110812,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",6,"Friday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-15 00:00:00.000,20110815,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-16 00:00:00.000,20110816,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",3,"Tuesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-17 00:00:00.000,20110817,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",4,"Wednesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-18 00:00:00.000,20110818,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-19 00:00:00.000,20110819,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",6,"Friday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-22 00:00:00.000,20110822,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-23 00:00:00.000,20110823,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",3,"Tuesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-24 00:00:00.000,20110824,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",4,"Wednesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-25 00:00:00.000,20110825,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",5,"Thursday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-26 00:00:00.000,20110826,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",6,"Friday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-29 00:00:00.000,20110829,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-30 00:00:00.000,20110830,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",3,"Tuesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2011-08-31 00:00:00.000,20110831,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",4,"Wednesday",2012,"FY 2012",1,"Q1",20121,"Q1-2012",2,"August","WorkDay",0,"None","Back to School","Back to School","None"
2005-09-01 00:00:00.000,20050901,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",5,"Thursday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-02 00:00:00.000,20050902,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-05 00:00:00.000,20050905,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",2,"Monday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-06 00:00:00.000,20050906,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-07 00:00:00.000,20050907,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",4,"Wednesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-08 00:00:00.000,20050908,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",5,"Thursday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-09 00:00:00.000,20050909,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-12 00:00:00.000,20050912,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",2,"Monday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-13 00:00:00.000,20050913,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-14 00:00:00.000,20050914,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",4,"Wednesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-15 00:00:00.000,20050915,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",5,"Thursday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-16 00:00:00.000,20050916,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-19 00:00:00.000,20050919,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",2,"Monday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-20 00:00:00.000,20050920,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-21 00:00:00.000,20050921,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",4,"Wednesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-22 00:00:00.000,20050922,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",5,"Thursday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-23 00:00:00.000,20050923,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-26 00:00:00.000,20050926,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",2,"Monday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-27 00:00:00.000,20050927,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-28 00:00:00.000,20050928,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",4,"Wednesday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-29 00:00:00.000,20050929,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",5,"Thursday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2005-09-30 00:00:00.000,20050930,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",6,"Friday",2006,"FY 2006",1,"Q1",20061,"Q1-2006",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-01 00:00:00.000,20060901,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",6,"Friday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-04 00:00:00.000,20060904,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",2,"Monday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-05 00:00:00.000,20060905,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",3,"Tuesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-06 00:00:00.000,20060906,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",4,"Wednesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-07 00:00:00.000,20060907,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",5,"Thursday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-08 00:00:00.000,20060908,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",6,"Friday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-11 00:00:00.000,20060911,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",2,"Monday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-12 00:00:00.000,20060912,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",3,"Tuesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-13 00:00:00.000,20060913,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",4,"Wednesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-14 00:00:00.000,20060914,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",5,"Thursday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-15 00:00:00.000,20060915,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",6,"Friday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-18 00:00:00.000,20060918,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",2,"Monday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-19 00:00:00.000,20060919,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",3,"Tuesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-20 00:00:00.000,20060920,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",4,"Wednesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-21 00:00:00.000,20060921,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",5,"Thursday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-22 00:00:00.000,20060922,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",6,"Friday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-25 00:00:00.000,20060925,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",2,"Monday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-26 00:00:00.000,20060926,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",3,"Tuesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-27 00:00:00.000,20060927,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",4,"Wednesday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-28 00:00:00.000,20060928,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",5,"Thursday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2006-09-29 00:00:00.000,20060929,2006,"CY 2006",20063,"Q3-2006",200609,"September 2006",9,"September",6,"Friday",2007,"FY 2007",1,"Q1",20071,"Q1-2007",3,"September","WorkDay",0,"None","None","Back to School","None"
2007-09-03 00:00:00.000,20070903,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",2,"Monday",2008,"FY 2008",1,"Q1",20081,"Q1-2008",3,"September","WorkDay",0,"None","None","Back to School","None"
2007-09-04 00:00:00.000,20070904,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",3,"Tuesday",2008,"FY 2008",1,"Q1",20081,"Q1-2008",3,"September","WorkDay",0,"None","None","Back to School","None"
2007-09-05 00:00:00.000,20070905,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",4,"Wednesday",2008,"FY 2008",1,"Q1",20081,"Q1-2008",3,"September","WorkDay",0,"None","None","Back to School","None"
