ProductKey|ProductAlternateKey|ProductSubcategoryKey|WeightUnitMeasureCode|SizeUnitMeasureCode|EnglishProductName|SpanishProductName|FrenchProductName|StandardCost|FinishedGoodsFlag|Color|SafetyStockLevel|ReorderPoint|ListPrice|Size|SizeRange|Weight|DaysToManufacture|ProductLine|DealerPrice|Class|Style|ModelName|LargePhoto|EnglishDescription|FrenchDescription|ChineseDescription|ArabicDescription|HebrewDescription|ThaiDescription|GermanDescription|JapaneseDescription|TurkishDescription|StartDate|EndDate|Status
487|HY-1023-70|32|||Hydration Pack - 70 oz.|||20.5663|1|Silver|4|3|54.99|70|70||0|S |32.994|||Hydration Pack|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Versatile 70 oz hydration pack offers extra storage|||||||||||
488|SJ-0194-S|21|||Short-Sleeve Classic Jersey||||||||||||||||||||||||||||||
489|SJ-0194-M|21|||Short-Sleeve Classic Jersey||||||||||||||||||||||||||||||
490|SJ-0194-L|21|||Short-Sleeve Classic Jersey||||||||||||||||||||||||||||||
491|SJ-0194-X|21|||Short-Sleeve Classic Jersey||||||||||||||||||||||||||||||
492|FR-T98Y-60|16|LB |CM |HL Touring Frame - Yellow||||||||||||||||||||||||||||||
493|FR-T67Y-62|16|LB |CM |LL Touring Frame - Yellow||||||||||||||||||||||||||||||
494|FR-T98Y-46|16|LB |CM |HL Touring Frame - Yellow||||||||||||||||||||||||||||||
495|FR-T98Y-50|16|LB |CM |HL Touring Frame - Yellow||||||||||||||||||||||||||||||
496|FR-T98Y-54|16|LB |CM |HL Touring Frame - Yellow||||||||||||||||||||||||||||||
497|FR-T98U-46|16|LB |CM |HL Touring Frame - Blue||||||||||||||||||||||||||||||
498|FR-T98U-50|16|LB |CM |HL Touring Frame - Blue||||||||||||||||||||||||||||||
499|FR-T98U-54|16|LB |CM |HL Touring Frame - Blue||||||||||||||||||||||||||||||
500|FR-T98U-60|16|LB |CM |HL Touring Frame - Blue||||||||||||||||||||||||||||||
501|RD-2308|9|G  ||Rear Derailleur|Desviador trasero|Dérailleur arrière|53.9282|1|Silver|500|375|121.46||NA|215|1||72.876|||Rear Derailleur|0x4749463839619B009600F70000848384F2885BE70100F6F1E9E1DBD9A59998E3E2E2C8B9B9B6A9A8FCF3F3D8C5C6F1F1F0FEFCEC9C9B9BF52E03F8F7F7F9FEFEDB00009C7978A5A3A3AEABABDCDBDBFEE255FEDC1CD4D3D3F6ADA7F8CCAFCCCBCBFEFEFD978789F6FDFBB3B2B3F3EDF1F6F6F6C5BEBFF37671EC514CFFFAFD|Wide-link design.|Conception liaison large.|宽连杆设计。|تصميم عريض الوصلات.|עיצוב רחב-חוליות.|การออกแบบให้มีจุดเชื่อมกว้าง|Wide-Link-Design.|ワイドリンク デザイン。|Geniş bağlantılı tasarım.|7/1/2013||Current
502|FR-T67U-50|16|LB |CM |LL Touring Frame - Blue||||||||||||||||||||||||||||||
503|FR-T67U-54|16|LB |CM |LL Touring Frame - Blue||||||||||||||||||||||||||||||
504|FR-T67U-58|16|LB |CM |LL Touring Frame - Blue||||||||||||||||||||||||||||||
505|FR-T67U-62|16|LB |CM |LL Touring Frame - Blue||||||||||||||||||||||||||||||
506|FR-T67Y-44|16|LB |CM |LL Touring Frame - Yellow||||||||||||||||||||||||||||||
507|FR-T67Y-50|16|LB |CM |LL Touring Frame - Yellow||||||||||||||||||||||||||||||
508|FR-T67Y-54|16|LB |CM |LL Touring Frame - Yellow||||||||||||||||||||||||||||||
509|FR-T67Y-58|16|LB |CM |LL Touring Frame - Yellow||||||||||||||||||||||||||||||
510|FR-T67U-44|16|LB |CM |LL Touring Frame - Blue||||||||||||||||||||||||||||||
511|FR-M63S-40|12|LB |CM |ML Mountain Frame-W - Silver||||||||||||||||||||||||||||||
512|FR-M63S-42|12|LB |CM |ML Mountain Frame-W - Silver||||||||||||||||||||||||||||||
513|FR-M63S-46|12|LB |CM |ML Mountain Frame-W - Silver||||||||||||||||||||||||||||||
514|RB-9231|6|G  ||Rear Brakes|Frenos traseros|Freins arrière|47.286|1|Silver|500|375|106.5||NA|317|1||63.9|||Rear Brakes|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000||||||||||7/1/2013||Current
515|SE-M236|15|||LL Mountain Seat/Saddle|||12.0413|1|NA|500|375|27.12||NA||1|M |16.272|L ||LL Mountain Seat/Saddle 2|0x474946383961F0009500F70000EC0000E53432FDFDFDDAEAE9A46969C4C2C3F3F3F3FAFFFE949495F40000E3E3E3F7EBE8CC4E4EFFFD8CE8A7A7D63031FCFEFEFEFEFCFFFE72D80000C1BCBBFEFFF3F80000D2CCCBECEBEBFFFF49F4766AC1BFC1F76207FFFDC8F10000BCBABBFDFDFAFFFE29FAC5A6D16A6AF54747FFFED5|Synthetic leather. Features gel for increased comfort.|Cuir synthétique. Confort amélioré grâce au couvre-selle en gel.|人造皮革。含有凝胶，提升舒适度。|جلد صناعي. تحتوي على مواد جيلاتينية لتوفير مزيد من الراحة.|עור מלאכותי. מאופיין בג'ל להגברת הנוחות.|หนังสังเคราะห์  พร้อมเจลนุ่มสบายเป็นพิเศษ|Synthetisches Leder. Mit Gel für höheren Komfort.|シンセティック レザーを採用し、ジェルで快適性を高めました。|Sentetik deri. Daha fazla için jel içerir.|7/1/2013||Current
516|SE-M798|15|||ML Mountain Seat/Saddle|||17.3782|1|NA|500|375|39.14||NA||1|M |23.484|M ||ML Mountain Seat/Saddle 2|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Designed to absorb shock.|Conçu pour absorber les chocs.|专门设计，确保避震。|مصممة لامتصاص الصدمات.|מעוצב לספיגת זעזועים.|ได้รับการออกแบบเพื่อซึมซับแรงกระแทก|Konzipiert zur Stoßdämpfung.|ショック吸収用に設計。|Şok emici olarak tasarlandı.|7/1/2013||Current
517|SE-M940|15|||HL Mountain Seat/Saddle|||23.3722|1|NA|500|375|52.64||NA||1|M |31.584|H ||HL Mountain Seat/Saddle 2|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Anatomic design for a full-day of riding in comfort. Durable leather.|Conception ergonomique pour randonnée longue distance confortable. Cuir de qualité.|符合人体解剖学的设计确保全天候舒适骑乘。皮革材质持久耐用。|تصميم يتناسب مع بنية الراكب الجسمية لتوفير قيادة مريحة طوال اليوم. جلد شديد التحمل.|עיצוב אנטומי לרכיבה נוחה לאורך כל היום. עור עמיד.|ออกแบบตามหลักสรีรศาสตร์ สำหรับการขับขี่อย่างสบายตลอดทั้งวัน  ทำจากหนังที่ทนทาน|Anatomisches Design für komfortables Fahrvergnügen den ganzen Tag. Widerstandsfähiges Leder.|1 日中乗っても快適なアナトミック デザインで、耐久性のある皮製。|Tüm gün konforlu sürüş için anatomik tasarım. Dayanıklı deri.|7/1/2013||Current
518|SE-R581|15|||LL Road Seat/Saddle|Sillín/asiento de carretera GB|Selle de vélo de route LL|12.0413|1|NA|500|375|27.12||NA||1|R |16.272|L ||LL Road Seat/Saddle 1|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Lightweight foam-padded saddle.|Selle légère avec renfort en mousse.|轻型泡沫填充的车座。|مقعد خفيف الوزن ذو حشو رغوي.|מושב קל-משקל מרופד בקצף.|เบาะที่นั่งโฟมน้ำหนักเบา|Leichter Sattel mit Schaumstoff.|フォーム パディングの軽量サドル。|Hafif köpük pedli sele.|7/1/2013||Current
519|SE-R908|15|||ML Road Seat/Saddle|Sillín/asiento de carretera GM|Selle de vélo de route ML|17.3782|1|NA|500|375|39.14||NA||1|T |23.484|M ||ML Road Seat/Saddle 2|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Rubber bumpers absorb bumps.|Amortisseurs en caoutchouc pour absorber les bosses.|橡皮减震器可避免颠簸。|مصدات مطاطية تمتص الصدمات.|פגושי גומי הסופגים חבטות.|กันชนยางกันแรงกระแทก|Stoßleisten aus Gummi zur Stoßdämpfung.|ラバー バンパーが衝撃を吸収します。|Lastik tamponlar çarpma şiddetini emer.|7/1/2013||Current
520|SE-R995|15|||HL Road Seat/Saddle|Sillín/asiento de carretera GA|Selle de vélo de route HL|23.3722|1|NA|500|375|52.64||NA||1|R |31.584|H ||HL Road Seat/Saddle 2|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Lightweight kevlar racing saddle. Leather.|Selle de course légère en Kevlar. Cuir.|含轻型凯夫拉纤维的比赛用车座。皮革材质。|مقعد سباق خفيف الوزن مصنوع من مادة كيفلار. جلد.|מושב Kevlar קל-משקל למרוצים. עור.|เบาะนั่งเคฟลาร์สำหรับแข่ง น้ำหนักเบา ทำจากหนัง|Leichter Kevlar-Rennsattel. Leder.|競技用軽量ケブラー レザー サドル。|Hafif kevlar yarış selesi. Deri.|7/1/2013||Current
521|SE-T312|15|||LL Touring Seat/Saddle|Sillín/asiento de paseo GB|Selle de vélo de randonnée LL|12.0413|1|NA|500|375|27.12||NA||1|T |16.272|L ||LL Touring Seat/Saddle|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Comfortable|||||||||||
522|SE-T762|15|||ML Touring Seat/Saddle|Sillín/asiento de paseo GM|Selle de vélo de randonnée ML|17.3782|1|NA|500|375|39.14||NA||1|T |23.484|M ||ML Touring Seat/Saddle|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|New design relieves pressure for long rides.|Nouvelle conception pour éviter la fatigue lors des longues randonnées.|新型设计可缓解长时间骑乘的压力。|تصميم جديد لتخفيف الضغط عند القيادة لفترات طويلة.|עיצוב חדש להקלת לחץ ברכיבות ארוכות.|ออกแบบใหม่เพื่อบรรเทาแรงกดสำหรับการขับขี่ระยะไกล|Neues Design bietet Komfort auch auf langen Strecken.|ロング ライドのストレスを軽減する新デザイン。|Yeni tasarım uzun sürüşlerde basıncı azaltır.|7/1/2013||Current
523|SE-T924|15|||HL Touring Seat/Saddle|Sillín/asiento de paseo GA|Selle de vélo de randonnée HL|23.3722|1|NA|500|375|52.64||NA||1|T |31.584|H ||HL Touring Seat/Saddle|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Cut-out shell for a more comfortable ride.|Cadre profilé pour améliorer le confort.|精致的车架，令您骑乘更舒适。|هيكل خارجي تم تصميمه لتوفير مزيد من الراحة أثناء القيادة.|מעטפת קעורה לרכיבה נוחה יותר.|เปลือกพิเศษสำหรับการขับขี่ที่แสนสบาย|Ausgeschnittene Form für komfortableres Fahren.|より快適な乗り心地のためのカット アウト シェル。|Daha konforlu bir sürüş için özel sele kaplaması.|7/1/2013||Current
524|FR-M21S-42|12|LB |CM |LL Mountain Frame - Silver||||||||||||||||||||||||||||||
525|FR-M21S-44|12|LB |CM |LL Mountain Frame - Silver||||||||||||||||||||||||||||||
526|FR-M21S-48|12|LB |CM |LL Mountain Frame - Silver||||||||||||||||||||||||||||||
527|FR-M21S-52|12|LB |CM |LL Mountain Frame - Silver||||||||||||||||||||||||||||||
528|TT-M928|37|||Mountain Tire Tube|Cubierta para cámara de montaña|Chambre à air de VTT|1.8663|1|NA|500|375|4.99||NA||0|M |2.994|||Mountain Tire Tube|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Self-sealing tube.|Tube à autovulcanisation.|自封内胎。|أنبوبة ذاتية القفل.|פנימית עם אטימה עצמית.|จุ๊บยางผนึกด้วยตนเอง|Selbstdichtender Schlauch.|セルフシーリング チューブ。|Kendinden mühürlü boru.|7/1/2013||Current
529|TT-R982|37|||Road Tire Tube|Cubierta para cámara de carretera|Chambre à air de vélo de route|1.4923|1|NA|500|375|3.99||NA||0|R |2.394|||Road Tire Tube|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Conventional all-purpose tube.|Tube classique tous usages.|常规的全功能内胎。|أنبوبة تقليدية تناسب كافة الأغراض.|פנימית קונבנציונלית לכל מטרה.|จุ๊บอเนกประสงค์แบบเดิม|Gängiger Allzweckschlauch.|従来型の多目的チューブ。|Klasik çok amaçlı boru.|7/1/2013||Current
530|TT-T092|37|||Touring Tire Tube|Cubierta para cámara de paseo|Chambre à air de vélo de randonnée|1.8663|1|NA|500|375|4.99||NA||0|T |2.994|||Touring Tire Tube|0x474946383961F0009600F70000686868D1D1D1575756B9B9B9BAB9B6A4A4A4ADADADA1A1A1EEEEEEECECECF0F0F0373737A2A09DBEBEBEEAEAEAC2C1BDB1B1B1E6E6E6E8E8E87E7E7EE4E4E4E0E0E0E2E2E2262626DCDCDC4E4D4D959492CAC9C5808080070707171616D4D4D4AAAAAADADADABEBCB9CECECEC6C4C1B7B6B6|General purpose tube.|Tube à usage générique.|一般用内胎。|أنبوبة متعددة الأغراض.|פנימית למטרות כלליות.|จุ๊บสำหรับการใช้งานทั่วไป|Allzweckschlauch.|一般用途チューブ。|Genel amaçlı boru.|7/1/2013||Current
531|FR-M21B-42|12|LB |CM |LL Mountain Frame - Black||||||||||||||||||||||||||||||
532|FR-M21B-44|12|LB |CM |LL Mountain Frame - Black||||||||||||||||||||||||||||||
533|FR-M21B-48|12|LB |CM |LL Mountain Frame - Black||||||||||||||||||||||||||||||
534|FR-M21B-52|12|LB |CM |LL Mountain Frame - Black||||||||||||||||||||||||||||||
535|TI-M267|37|||LL Mountain Tire|Cubierta de montaña GB|Pneu de VTT LL|9.3463|1|NA|500|375|24.99||NA||0|M |14.994|L ||LL Mountain Tire|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Comparible traction|||||||||||
536|TI-M602|37|||ML Mountain Tire|Cubierta de montaña GM|Pneu de VTT ML|11.2163|1|NA|500|375|29.99||NA||0|M |17.994|M ||ML Mountain Tire|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Great traction|||||||||||
537|TI-M823|37|||HL Mountain Tire|Cubierta de montaña GA|Pneu de VTT HL|13.09|1|NA|500|375|35||NA||0|M |21|H ||HL Mountain Tire|0x474946383961F0009600F70000CBA6454E4E4E3E3E3EE7D1978E8E8E646464EDDEB46E6E6EF1EBDACEBB86B2B2B2DACCA9797979545454D5CCB4E3DBC6E0CD9BCCA338D1D1D1F4EBD25E5E5EE0C479F2E5C4D7B24EA6A6A6A4A4A4CDA12DF9F5ED1D1D1DCDC3A4D3AB3FF6F3EA808080EFE2C1DDD7C6E4CB88795B0C757575|Incredible traction|||||||||||
538|TI-R092|37|||LL Road Tire|Cubierta de carretera GB|Pneu de vélo de route LL|8.0373|1|NA|500|375|21.49||NA||0|R |12.894|L ||LL Road Tire|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Same great treads as more expensive tire with a less expensive wire bead casing.|Même dessin que les pneus plus chers||||||||||
539|TI-R628|37|||ML Road Tire|Cubierta de carretera GM|Pneu de vélo de route ML|9.3463|1|NA|500|375|24.99||NA||0|R |14.994|M ||ML Road Tire|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Higher density rubber.|Caoutchouc plus dense que sur les autres modèles.|橡皮的密度较其他车型更高。|مطاط أعلى كثافة من الطرازات الأخرى.|גומי בצפיפות גבוהה יותר מאשר דגמים אחרים.|ใช้ยางความหนาแน่นสูงกว่ารุ่นอื่นๆ|Gummi mit hoher Dichte.|超高密度ラバー。|Daha yüksek yoğunluklu lastik.|7/1/2013||Current
540|TI-R982|37|||HL Road Tire|Cubierta de carretera GA|Pneu de vélo de route HL|12.1924|1|NA|500|375|32.6||NA||0|R |19.56|H ||HL Road Tire|0x474946383961F0009600F70000F9F9F9F5F5F5F8F8F8FBFBFBFAFAFAF6F6F6F7F7F7F4F4F4808080F2F2F2F0F0F07F7F7FEFEFEFDCDCDCF3F3F3EEEEEEEDEDEDECECECEBEBEBE8E8E8E0E0E0E7E7E7BFBFBFE5E5E59E9E9EE3E3E3CBCBCBAFAFAFBEBEBECDCDCD4E4E4ECCCCCCBBBBBBABABABADADADBABABAB4B4B4A8A8A8|Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.|Carbone léger renforcé pour un confort de conduite inégalé||||||||||
541|TI-T723|37|||Touring Tire|Cubierta de paseo|Pneu de vélo de randonnée|10.8423|1|NA|500|375|28.99||NA||0|T |17.394|||Touring Tire|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|High-density rubber.|Caoutchouc haute densité.|高密度橡皮。|مطاط عالي الكثافة.|גומי בצפיפות גבוהה.|ยางความหนาแน่นสูง|Gummi mit hoher Dichte.|高密度ラバー。|Yüksek yoğunluklu lastik.|7/1/2013||Current
542|PD-M282|13|G  ||LL Mountain Pedal|Pedal de montaña GB|Pédale de VTT LL|17.9776|1|Silver/Black|500|375|40.49||NA|218|1|M |24.294|L ||LL Mountain Pedal|0x47494638396189009600F70000AE9898FC9E0FFAF9F9B4B2B3E4DADBF105019D9B9BFDF5E4A4A2A2ACAAACFDFCFCCAC4C5C2BCBDBAB3B4FFFEFCFEFDEDC3BEC0D1CDCDE0DEE0D8D4D5F3EBECF6F5F5F2F1F1858284D1CED0FEF8B3FEF850D6D4D5FEF82BB2ABAC919291FAA16EFEF893EDECEDD2D0D1E9E9E9FFFEFAF9F5F5|Expanded platform so you can ride in any shoes; great for all-around riding.|Plate-forme allongée permettant de rouler avec tous types de chaussures ; idéal pour la randonnée.|展开式踏板便于您穿任何鞋子骑乘；适用于各种情况。|"هيكل أساسي واسع بحيث يمكنك القيادة بأي حذاء، وهذا أمر رائع للقيادة متعددة الأغراض."|משטח דוושות מורחב המתאים לרכיבה בכל סוגי הנעלים; מצוין לרכיבה לכל מטרה.|คันถีบขนาดใหญ่ สำหรับการขับขี่ด้วยรองเท้าชนิดใดก็ได้ เหมาะสำหรับการขับขี่อเนกประสงค์|Größere Fläche für Komfort in allen Schuhen.|靴を選ばない拡張プラットフォームなので、オールラウンド ライディングに最適です。|Geniş pedalı sayesinde her tür ayakkabıyla sürebilirsiniz|||
543|PD-M340|13|G  ||ML Mountain Pedal|Pedal de montaña GM|Pédale de VTT ML|27.568|1|Silver/Black|500|375|62.09||NA|215|1|M |37.254|M ||ML Mountain Pedal|0x47494638396189009600F70000AE9898FC9E0FFAF9F9B4B2B3E4DADBF105019D9B9BFDF5E4A4A2A2ACAAACFDFCFCCAC4C5C2BCBDBAB3B4FFFEFCFEFDEDC3BEC0D1CDCDE0DEE0D8D4D5F3EBECF6F5F5F2F1F1858284D1CED0FEF8B3FEF850D6D4D5FEF82BB2ABAC919291FAA16EFEF893EDECEDD2D0D1E9E9E9FFFEFAF9F5F5|Lightweight|||||||||||
544|PD-M562|13|G  ||HL Mountain Pedal|Pedal de montaña GA|Pédale de VTT HL|35.9596|1|Silver/Black|500|375|80.99||NA|185|1|M |48.594|H ||HL Mountain Pedal|0x47494638396189009600F70000AE9898FC9E0FFAF9F9B4B2B3E4DADBF105019D9B9BFDF5E4A4A2A2ACAAACFDFCFCCAC4C5C2BCBDBAB3B4FFFEFCFEFDEDC3BEC0D1CDCDE0DEE0D8D4D5F3EBECF6F5F5F2F1F1858284D1CED0FEF8B3FEF850D6D4D5FEF82BB2ABAC919291FAA16EFEF893EDECEDD2D0D1E9E9E9FFFEFAF9F5F5|Stainless steel; designed to shed mud easily.|Acier inoxydable ; facile à nettoyer.|不锈钢材质；易于去泥。|"مصنوعة من الفولاذ الذي لا يصدأ، والذي تم تصميمه لإزالة الطين بسهولة."|פלדת אל-חלד; עיצוב המשיר בוץ בקלות.|โลหะสเตนเลส ได้รับการออกแบบให้สลัดโคลนออกได้ง่าย|Edelstahl; schmutzabweisendes Design.|ステンレス製で、泥を簡単に払い落せるデザインです。|Paslanmaz çelik|||
545|PD-R347|13|G  ||LL Road Pedal|Pedal de carretera GB|Pédale de vélo de route LL|17.9776|1|Silver/Black|500|375|40.49||NA|189|1|R |24.294|L ||LL Road Pedal|0x474946383961F0009600F70000E1E1E1E5E5E57E7C7A6E5452998A858D8C8A352F2FAAAAA9B6B6B5D9D9D9DEDDDD8D817DCECECDD6D5D5C6C6C6CACACAB9B9B9BAABA5636363FAFAFAC2C1C1967875A6A09DD2D1D1A39A97877A76776663A6A6A6A2A2A1ADADADBEBEBECBB9B5F8F8F85C5B5B0F0C0C948F8D6D6C6AF4F4F4|Clipless pedals - aluminum.|Pédales automatiques - aluminium.|无扣带式脚踏 – 铝制。|دواستان بلا مشابك مصنوعتان من الألومنيوم.|דוושות ללא חבקים – אלומיניום.|คันถีบไม่มีคลิป - อลูมิเนียม|Pedale ohne Pedalhaken - Aluminium.|クリップレス ペダル (アルミニウム)。|Klipssiz pedallar - alüminyum.|7/1/2013||Current
546|PD-R563|13|G  ||ML Road Pedal|Pedal de carretera GM|Pédale de vélo de route ML|27.568|1|Silver/Black|500|375|62.09||NA|168|1|R |37.254|M ||ML Road Pedal|0x474946383961F0009600F70000E1E1E1E5E5E57E7C7A6E5452998A858D8C8A352F2FAAAAA9B6B6B5D9D9D9DEDDDD8D817DCECECDD6D5D5C6C6C6CACACAB9B9B9BAABA5636363FAFAFAC2C1C1967875A6A09DD2D1D1A39A97877A76776663A6A6A6A2A2A1ADADADBEBEBECBB9B5F8F8F85C5B5B0F0C0C948F8D6D6C6AF4F4F4|Lightweight aluminum alloy construction.|Fabrication en alliage d'aluminium léger.|轻型铝合金结构。|تركيبة سبيكة ألومنيوم خفيفة الوزن.|מבנה סגסוגת אלומיניום קל משקל.|โครงสร้างอลูมิเนียมอัลลอยด์น้ำหนักเบา|Leichte Aluminiumlegierung.|軽量アルミニウム合金構造。|Hafif alüminyum alaşımı konstrüksiyon.|7/1/2013||Current
547|PD-R853|13|G  ||HL Road Pedal|Pedal de carretera GA|Pédale de vélo de route HL|35.9596|1|Silver/Black|500|375|80.99||NA|149|1|R |48.594|H ||HL Road Pedal|0x474946383961F0009600F70000E1E1E1E5E5E57E7C7A6E5452998A858D8C8A352F2FAAAAA9B6B6B5D9D9D9DEDDDD8D817DCECECDD6D5D5C6C6C6CACACAB9B9B9BAABA5636363FAFAFAC2C1C1967875A6A09DD2D1D1A39A97877A76776663A6A6A6A2A2A1ADADADBEBEBECBB9B5F8F8F85C5B5B0F0C0C948F8D6D6C6AF4F4F4|Top-of-the-line clipless pedals with adjustable tension.|Pédales automatiques haut de gamme avec tension réglable.|松紧可调的高档无扣带式脚踏。|دواستان من أعلى الطرازات بقوة شدّ يمكن تعديلها.|דוושות נטולות חבקים מהשורה הראשונה עם מאמץ מתכוונן.|คันถีบระดับเยี่ยม ไม่มีคลิป ปรับความตึงได้|Top-Pedale ohne Pedalhaken mit anpassbarer Spannung.|テンション調整が可能な最高級クリップレス ペダル。|Gerginliği ayarlanabilen gerginlikli en üst sınıf klipssiz pedallar.|7/1/2013||Current
548|PD-T852|13|||Touring Pedal|Pedal de paseo|Pédale de vélo de randonnée|35.9596|1|Silver/Black|500|375|80.99||NA||1|T |48.594|||Touring Pedal|0x474946383961F0009600F70000E1E1E1E5E5E57E7C7A6E5452998A858D8C8A352F2FAAAAA9B6B6B5D9D9D9DEDDDD8D817DCECECDD6D5D5C6C6C6CACACAB9B9B9BAABA5636363FAFAFAC2C1C1967875A6A09DD2D1D1A39A97877A76776663A6A6A6A2A2A1ADADADBEBEBECBB9B5F8F8F85C5B5B0F0C0C948F8D6D6C6AF4F4F4|A stable pedal for all-day riding.|Pédale stable pour longs trajets.|踏板稳固，可供全天候骑乘。|دواسة ثابتة ومتوازنة للقيادة طوال اليوم.|דוושה יציבה המתאימה לרכיבה לאורך כל היום.|คันถีบที่มั่นคง สำหรับการขี่เป็นเวลานาน|Ein stabiles Tretwerk für Fahrvergnügen den ganzen Tag.|長時間走行をサポートする安定したペダル。|Tüm gün sürüş için sağlam pedal.|7/1/2013||Current
549|FR-M63S-38|12|LB |CM |ML Mountain Frame-W - Silver||||||||||||||||||||||||||||||
550|FR-M21B-40|12|LB |CM |LL Mountain Frame - Black||||||||||||||||||||||||||||||
551|FR-M21S-40|12|LB |CM |LL Mountain Frame - Silver||||||||||||||||||||||||||||||
552|FD-2342|9|G  ||Front Derailleur|Desviador delantero|Dérailleur avant|40.6216|1|Silver|500|375|91.49||NA|88|1||54.894|||Front Derailleur|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Wide-link design.|Conception liaison large.|宽连杆设计。|تصميم عريض الوصلات.|עיצוב רחב-חוליות.|การออกแบบให้มีจุดเชื่อมกว้าง|Wide-Link-Design.|ワイドリンク デザイン。|Geniş bağlantılı tasarım.|7/1/2013||Current
